店舗CD,PLUコード,商品名称,メーカーコード,メーカー名,品番,カラー,サイズ,ターゲットコード,ターゲット,アイテムコード,アイテム,部門コード,部門,中分類コード,中分類,大分類コード,大分類名,属性,規格,原価,売価,2025/3/19 PM5:05時点の最終原価単価,数量,2025/3/19 PM5:05時点の最終原価金額,受託数量,2025/3/19 PM5:05時点の最終原価金額,最終仕入日,初回仕入日,最終売上日
00130,4517228035142,KX389B,0000005,ｾｲｺｰｸﾛｯｸ,KX389B,,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,オメガ,,5200,11000,3825,2,7650,0,0,2022/09/15,2018/12/12,2022/10/15
00130,4517228036118,KX399A,0000005,ｾｲｺｰｸﾛｯｸ,KX399A,ｱｲﾎﾞﾘｰ,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,オメガ,,4420,9350,3600,1,3600,0,0,2021/09/01,2014/11/28,2024/02/11
00130,4517228042805,NA703K,0000005,ｾｲｺｰｸﾛｯｸ,NA703K,黒,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,2500,5500,2500,1,2500,0,0,2021/04/02,2021/04/02,
00130,4517228035463,NR532K,0000005,ｾｲｺｰｸﾛｯｸ,NR532K,ﾌﾞﾗｯｸ,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,620,1100,1560,8,12480,0,0,2025/02/03,2014/07/28,2025/01/25
00130,4517228035470,NR532W,0000005,ｾｲｺｰｸﾛｯｸ,NR532W,ﾎﾜｲﾄ,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,620,1100,1560,4,6240,0,0,2025/02/03,2014/07/28,2025/03/08
00130,4582562672247,RCC-BK,0000525,ｼﾝｼｱ(ｸﾛｯｸ),RCC-BK,RELAXﾁｬｰｼﾞｸﾛｯｸ,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,2052,3960,2052,1,2052,0,0,,,
00130,4582562672254,RCC-WH,0000525,ｼﾝｼｱ(ｸﾛｯｸ),RCC-WH,RELAXﾁｬｰｼﾞｸﾛｯｸ,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,2052,3960,2052,1,2052,0,0,,,
00130,4517228032431,SQ764W,0000005,ｾｲｺｰｸﾛｯｸ,SQ764W,,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,3500,7700,3825,1,3825,0,0,2019/10/21,2014/11/11,2021/02/20
00130,4517228033780,SQ767K,0000005,ｾｲｺｰｸﾛｯｸ,SQ767K,,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,1500,3300,2236,3,6708,0,0,,,2023/10/28
00130,4517228037009,SQ778W,0000005,ｾｲｺｰｸﾛｯｸ,SQ778W,ﾎﾜｲﾄ,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,オメガ,,1800,4400,2080,2,4160,0,0,2024/01/11,2015/11/27,2024/10/18
00130,4971850071457,TQ-750J-1JF,0000060,ｶｼｵ計算機,TQ-750J-1JF,WAVE,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,1287,,1287,4,5148,0,0,2025/03/17,2014/09/20,2025/03/14
00130,4971850071471,TQ-750J-7JF,0000060,ｶｼｵ計算機,TQ-750J-7JF,,,,,,,0150,NBｸﾛｯｸ,0150,NBｸﾛｯｸ,0003,時計,,,1287,2280,1287,4,5148,0,0,2024/12/23,2014/09/20,2025/03/09
00130,4983666175731,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-BBL,0000521,ｸﾚﾌｧｰ,CNC-01-BBL,Blue072C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,1,1050,0,0,2020/02/13,2020/02/13,2024/07/07
00130,4983666175748,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-BGR,0000521,ｸﾚﾌｧｰ,CNC-01-BGR,Green C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,1,1050,0,0,2025/01/26,2020/02/13,2024/02/12
00130,4983666185242,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-BRK,0000521,ｸﾚﾌｧｰ,CNC-01-BRK,492C,202111,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,1050,3850,1050,1,1050,0,0,2021/12/02,2021/12/02,2024/12/21
00130,4983666175786,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-DBRW,0000521,ｸﾚﾌｧｰ,CNC-01-DBRW,476C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,2,2100,0,0,,,2025/01/16
00130,4983666175793,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-DGR,0000521,ｸﾚﾌｧｰ,CNC-01-DGR,3435C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,2,2100,0,0,2025/01/26,2025/01/26,2025/02/04
00130,4983666175809,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-DNV,0000521,ｸﾚﾌｧｰ,CNC-01-DNV,2965C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,1,1050,0,0,,,2024/06/01
00130,4983666175816,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-DRD,0000521,ｸﾚﾌｧｰ,CNC-01-DRD,RubineRed  C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,2,2100,0,0,,,2024/12/28
00130,4983666175878,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-LP3,0000521,ｸﾚﾌｧｰ,CNC-01-LP3,684C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,2,2100,0,0,,,2024/04/21
00130,4983666175892,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-LY,0000521,ｸﾚﾌｧｰ,CNC-01-LY,0131C,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,2,2100,0,0,,,2024/07/20
00130,4983666175922,ｸﾚﾊﾟｽ柄ｸﾛｯｸCNC-01-WH,0000521,ｸﾚﾌｧｰ,CNC-01-WH,White,202002,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,940,3850,1050,2,2100,0,0,2020/02/13,2020/02/13,2025/01/12
00130,4937996173349,ｸﾚﾊﾟｽ柄ﾌﾟﾁくろっくpCNC-01-BBL,0000503,ｻﾝﾌﾚｲﾑ,pCNC-01-BBL,BBL,Blue072C,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,988,2860,988,1,988,0,0,2022/12/07,2022/12/07,2025/02/11
00130,4937996173332,ｸﾚﾊﾟｽ柄ﾌﾟﾁくろっくpCNC-01-LB2,0000503,ｻﾝﾌﾚｲﾑ,pCNC-01-LB2,LB2,2707C,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,988,2860,988,1,988,0,0,2022/12/07,2022/12/07,2024/08/01
00130,4937996173394,ｸﾚﾊﾟｽ柄ﾌﾟﾁくろっくpCNC-01-WH,0000503,ｻﾝﾌﾚｲﾑ,pCNC-01-WH,WH,White,,,,,0155,PBLCｸﾛｯｸ,0155,PBLCｸﾛｯｸ,0003,時計,,,988,2860,988,1,988,0,0,2022/12/07,2022/12/07,2024/03/31
00130,4562202279340,BR2325 SB-T12,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),BR2325,SB-T12,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,100,1650,100,1,100,0,0,2012/10/27,2012/10/27,
00130,4562202279432,CR1216 SB-T55,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR1216,SB-T55,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,100,1650,100,5,500,0,0,2025/01/15,2012/10/27,2025/01/13
00130,4562202279357,CR1220 SB-T13,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR1220,SB-T13,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,100,1650,100,13,1300,0,0,2025/01/07,2012/10/27,2024/10/29
00130,4562202279401,CR1612 SB-T18,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR1612,SB-T18,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,180,1650,180,2,360,0,0,2024/04/09,2012/10/27,2025/01/10
00130,4562202279388,CR1616 SB-T16,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR1616,SB-T16,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,1650,50,10,500,0,0,2024/09/25,2012/10/27,2024/09/17
00130,4562202279395,CR1620 SB-T17,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR1620,SB-T17,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,100,1650,100,6,600,0,0,2024/10/22,2012/10/27,2025/03/16
00130,4562202279371,CR2012 SBT15,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR2012,SB-T15,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,100,1650,100,3,300,0,0,2024/11/07,2014/01/26,2025/01/08
00130,4562202279333,CR2016 SB-T11,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR2016,SB-T11,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,59,1650,59,13,767,0,0,2024/12/17,2012/10/27,2025/03/19
00130,4562202279364,CR2025 SB-T14,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR2025,SB-T14,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,59,1650,59,5,295,0,0,2025/01/28,2012/10/27,2025/03/06
00130,4562202279425,CR2032 SB-T51,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),CR2032,SB-T51,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,60,1650,60,8,480,0,0,2025/03/04,2012/10/27,2025/02/25
00130,4562202279197,SR1120SW SB-ASm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR1120SW,SB-ASm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,5,450,0,0,2025/01/26,2012/10/27,2024/12/04
00130,4562202279210,SR1130SW SB-AUm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR1130SW,SB-AUm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,55,1650,55,6,330,0,0,2024/12/04,2012/10/27,2025/03/06
00130,4562202279036,SR416SW SB-A5m,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR416SW,SB-A5m,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,98,1650,98,9,882,0,0,2025/02/05,2012/10/27,2025/03/15
00130,4562202279012,SR41SW SB-A1ms NEW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR41SW,SB-A1ms,NEW,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,0,90,10,900,0,0,2024/11/26,2020/12/14,2025/02/11
00130,4562202279043,SR421SW SB-A6m,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR421SW,SB-A6m,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,98,1650,98,9,882,0,0,2025/01/26,2012/10/27,2025/03/12
00130,4562202279050,SR43SW SB-A8m,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR43SW,SB-A8m,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,7,630,0,0,2025/01/15,2012/10/27,2025/02/15
00130,4562202279067,SR44SW SB-A9m,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR44SW,SB-A9m,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,9,810,0,0,2024/08/06,2012/10/27,2024/06/20
00130,4562202279074,SR512SW SB-ABm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR512SW,SB-ABm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,14,1260,0,0,2025/03/11,2012/10/27,2025/03/07
00130,4562202279180,SR516SW SB-ARms,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR516SW,SB-ARms,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,1650,50,13,650,0,0,2025/03/11,2020/11/02,2025/03/05
00130,4562202279081,SR521SW SB-ACm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR521SW,SB-ACm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,1650,50,31,1550,0,0,2025/03/18,2020/08/03,2025/03/14
00130,4562202279098,SR527SW SB-AEm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR527SW,SB-AEm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,5,450,0,0,2024/12/24,2012/10/27,2025/02/23
00130,4562202279104,SR616SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR616SW,,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,1650,50,23,1150,0,0,2025/03/18,2020/10/19,2025/03/18
00130,4562202279111,SR621SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR621SW,SB-AGm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,32,1650,32,70,2240,0,0,2025/03/18,2020/08/03,2025/03/18
00130,4562202279227,SR626SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR626SW,SB-AWm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,32,1650,32,91,2912,0,0,2025/03/18,2020/08/03,2025/03/18
00130,4562202279128,SR712SW SB-AHm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR712SW,SB-AHm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,5,450,0,0,2024/06/18,2014/04/26,2024/12/22
00130,4562202279203,SR716SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR716SW,SB-ATm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,0,50,17,850,0,0,2025/01/26,2021/04/27,2025/02/27
00130,4562202279142,SR721SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR721SW,SB-AKm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,45,1650,45,13,585,0,0,2024/10/22,2021/04/27,2025/03/09
00130,4562202279159,SR726SW SB-ALm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR726SW,SB-ALm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,54,1650,54,13,702,0,0,2025/01/08,2012/10/27,2025/03/06
00130,4562202279272,SR726W SBBLm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR726W,SBBLm,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,14,1260,0,0,2024/10/29,2019/04/11,2024/10/21
00130,4562202279135,SR916SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR916SW,SB-AJm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,1650,50,10,500,0,0,2025/03/11,2020/08/03,2025/03/19
00130,4562202279166,SR920SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR920SW,SB-ANm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,45,1650,45,39,1755,0,0,2025/03/11,2020/08/03,2025/03/19
00130,4562202279289,SR920W　SB-BNm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR920W,,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,0,90,13,1170,0,0,2023/12/20,2021/04/15,2024/09/18
00130,4562202279173,SR927SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR927SW,SB-APm,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,50,1650,50,22,1100,0,0,2025/03/11,2020/08/03,2025/03/17
00130,4562202279296,SR927W　SB-BPm,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR927W,,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,90,1650,90,13,1170,0,0,2025/03/11,2019/04/11,2025/03/05
00130,4562202279029,SR936SW SB-A4m,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),SR936SW,SB-A4m,,,,0000,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,55,1650,55,12,660,0,0,2025/02/26,2012/10/27,2025/03/11
00130,4562202279616,SR731SW,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),,,,,,,,0160,デンチ交換,0160,デンチ交換,0003,時計,,,200,1650,200,3,600,0,0,2024/10/02,2021/08/31,2024/12/29
00130,2300000001310,ﾊﾟｯｷﾝ,0000058,ｾｲｺｰﾀｲﾑﾗﾎﾞ(株),ﾊﾟｯｷﾝ,SEIKO,,,,,,0161,パッキン交換,0161,パッキン交換,0003,時計,,,53,550,51,250,12750,0,0,2025/03/05,2012/10/27,2025/03/19
00130,2300000015652,PB･LC減算,0000999,その他仕入先,PB･LC減算,,,,,,,0162,BTC附帯,0160,デンチ交換,0003,時計,,,0,-330,0,-6,0,0,0,2025/01/26,2024/07/21,2025/03/16
00130,2300000015713,その他割引,0000999,その他仕入先,その他割引,,,,,,,0162,BTC附帯,0160,デンチ交換,0003,時計,,,0,300,0,6,0,0,0,2025/01/26,2024/07/21,2025/03/12
00130,2300000015621,ﾈｼﾞ･ｽｸﾘｭｰ加算,0000999,その他仕入先,ﾈｼﾞ･ｽｸﾘｭｰ加算,,,,,,,0162,BTC附帯,0160,デンチ交換,0003,時計,,,0,550,0,-40,0,0,0,2025/01/26,2024/07/21,2025/03/16
00130,2300000015638,ﾊｲｸﾗｽ加算,0000999,その他仕入先,ﾊｲｸﾗｽ加算,,,,,,,0162,BTC附帯,0160,デンチ交換,0003,時計,,,0,1100,0,-36,0,0,0,2025/01/26,2024/07/21,2025/03/15
00130,2300000015645,ﾌﾟﾚﾐｱﾑ加算,0000999,その他仕入先,ﾌﾟﾚﾐｱﾑ加算,,,,,,,0162,BTC附帯,0160,デンチ交換,0003,時計,,,0,2200,0,-20,0,0,0,2025/01/26,2024/07/21,2025/03/17
00130,4907924464863,BC507A-I,0000028,関西ﾊﾞﾝﾋﾞ,BC507A-I,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,600,2200,600,1,600,0,0,2024/09/11,2012/11/01,2024/09/07
00130,4907924466294,BC507A-J,0000028,関西ﾊﾞﾝﾋﾞ,BC507A-J,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,600,2200,600,1,600,0,0,2024/05/09,2013/05/24,2024/05/06
00130,4907924466300,BC507A-L,0000028,関西ﾊﾞﾝﾋﾞ,BC507A-L,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,600,2200,600,1,600,0,0,2024/08/28,2015/02/27,2024/08/24
00130,4907924466317,BC507A-M,0000028,関西ﾊﾞﾝﾋﾞ,BC507A-M,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,600,2200,600,1,600,0,0,2024/05/22,2015/02/27,2024/05/08
00130,4907924466331,BC507B-H,0000028,関西ﾊﾞﾝﾋﾞ,BC507B-H,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,600,2200,520,1,520,0,0,2023/04/30,2015/02/27,2023/02/26
00130,4907924466362,BC507B-M,0000028,関西ﾊﾞﾝﾋﾞ,BC507B-M,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,600,2200,600,1,600,0,0,2024/04/24,2015/02/27,2024/04/11
00130,4907924465761,BC770A-D,0000028,関西ﾊﾞﾝﾋﾞ,BC770A-D,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,780,1,780,0,0,2023/04/30,2012/11/22,2022/03/20
00130,4907924465778,BC770A-E,0000028,関西ﾊﾞﾝﾋﾞ,BC770A-E,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,780,1,780,0,0,2023/04/30,2014/12/04,2022/10/19
00130,4907924465846,BC770B-D,0000028,関西ﾊﾞﾝﾋﾞ,BC770B-D,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,900,1,900,0,0,2024/03/27,2012/11/22,2024/03/14
00130,4907924465853,BC770B-E,0000028,関西ﾊﾞﾝﾋﾞ,BC770B-E,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,900,1,900,0,0,2024/08/07,2014/04/14,2024/07/30
00130,4907924518450,BCA003AF,0000028,関西ﾊﾞﾝﾋﾞ,BCA003AF,黒,10㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518481,BCA003AJ,0000028,関西ﾊﾞﾝﾋﾞ,BCA003AJ,黒,13㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518498,BCA003AL,0000028,関西ﾊﾞﾝﾋﾞ,BCA003AL,黒,14㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518511,BCA003AN,0000028,関西ﾊﾞﾝﾋﾞ,BCA003AN,黒,16㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518535,BCA003AP,0000028,関西ﾊﾞﾝﾋﾞ,BCA003AP,黒,18㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/03/03,2020/01/16,2021/02/28
00130,4907924518542,BCA003AR,0000028,関西ﾊﾞﾝﾋﾞ,BCA003AR,黒,19㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518573,BCA003BF,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BF,チョコ,10㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518580,BCA003BH,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BH,チョコ,11㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518597,BCA003BI,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BI,チョコ,12㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/05/19,2021/01/27,2021/05/11
00130,4907924518603,BCA003BJ,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BJ,チョコ,13㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518610,BCA003BL,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BL,チョコ,14㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518634,BCA003BN,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BN,チョコ,16㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518641,BCA003BO,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BO,チョコ,17㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924518665,BCA003BR,0000028,関西ﾊﾞﾝﾋﾞ,BCA003BR,チョコ,19㎜,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1000,4400,1000,1,1000,0,0,2021/01/27,2021/01/27,
00130,4907924579284,BCA038AF,0000028,関西ﾊﾞﾝﾋﾞ,BCA038AF,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,780,1,780,0,0,2023/04/30,2021/01/27,2022/11/02
00130,4907924559996,BCA050GD,0000028,関西ﾊﾞﾝﾋﾞ,BCA050GD,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,625,2750,750,1,750,0,0,2024/09/11,2023/10/25,2024/09/02
00130,4907924560039,BCA050GI,0000028,関西ﾊﾞﾝﾋﾞ,BCA050GI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,750,2750,750,1,750,0,0,2024/09/26,2021/01/27,2024/09/14
00130,4907924560220,BCA050PF,0000028,関西ﾊﾞﾝﾋﾞ,BCA050PF,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,625,2750,625,1,625,0,0,2024/08/28,2023/10/25,2024/08/08
00130,4907924560268,BCA050PL,0000028,関西ﾊﾞﾝﾋﾞ,BCA050PL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,750,2750,750,1,750,0,0,2024/01/11,2021/01/27,2024/01/03
00130,4907924560275,BCA050RD,0000028,関西ﾊﾞﾝﾋﾞ,BCA050RD,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,オメガ,,750,2750,750,1,750,0,0,2023/10/25,2023/10/25,
00130,4907924560312,BCA050RI,0000028,関西ﾊﾞﾝﾋﾞ,BCA050RI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,750,2750,750,1,750,0,0,2024/05/09,2021/01/27,2024/04/28
00130,4907924591644,BCA059ML,0000028,関西ﾊﾞﾝﾋﾞ,BCA059ML,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,1050,1,1050,0,0,2023/10/25,2023/02/27,2023/06/01
00130,4907924591835,BCA059YI,0000028,関西ﾊﾞﾝﾋﾞ,BCA059YI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,1050,1,1050,0,0,2024/07/11,2023/10/25,2024/07/07
00130,4907924591842,BCA059YL,0000028,関西ﾊﾞﾝﾋﾞ,BCA059YL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,1050,1,1050,0,0,2023/10/25,2023/02/27,2023/07/29
00130,4907924593334,BCA060AP,0000028,関西ﾊﾞﾝﾋﾞ,BCA060AP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1350,4950,1350,1,1350,0,0,2023/10/25,2023/10/25,
00130,4907924593365,BCA060AU,0000028,関西ﾊﾞﾝﾋﾞ,BCA060AU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1350,4950,1350,1,1350,0,0,2024/07/24,2023/10/25,2024/07/08
